CATEGORY, TITLE, LOW, HIGH,URL
WINE,19 Crimes Hard Chard,7.97,23.09,https://products3.imgix.drizly.com/ci-19-crimes-hard-chard-bc283d5aab722e56.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Georges Duboeuf Beaujolais Nouveau,3.99,22.99,https://products3.imgix.drizly.com/ci-georges-duboeuf-beaujolais-nouveau-79b21ae829b28534.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Moet & Chandon Ice Imperial,39.99,99.99,https://products3.imgix.drizly.com/ci-moet-chandon-ice-imperial-d7101e53d137d818.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Francis Coppola Diamond Collection Silver Label Pinot Noir,12.98,34.99,https://products1.imgix.drizly.com/ci-francis-coppola-diamond-collection-silver-label-pinot-noir-5aa45a174fb699b2.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Francis Coppola Diamond Collection Blue Label Merlot,9.99,33.09,https://products0.imgix.drizly.com/ci-francis-coppola-diamond-collection-blue-label-merlot-3bc1df13b44b343d.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,La Crema Monterey Pinot Noir,10.99,42.99,https://products3.imgix.drizly.com/ci-la-crema-pinot-noir-monterey-0fef16de8f52797b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Beringer Cabernet Sauvignon,3.97,14.09,https://products3.imgix.drizly.com/ci-beringer-cabernet-sauvignon-4bf7fe4654fcdbd0.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Moet & Chandon Nectar Imperial Champagne,39.99,142.99,https://products2.imgix.drizly.com/ci-moet-chandon-nectar-imperial-champagne-eebca1a64fdcff0e.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cupcake Rosé,6.99,18.99,https://products0.imgix.drizly.com/ci-cupcake-rose-661db3525c56b64d.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dr Loosen "L" Riesling,9.68,27.99,https://products0.imgix.drizly.com/ci-dr-loosen-l-riesling-f350df0948bead0e.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dark Horse Merlot,5.99,16.99,https://products3.imgix.drizly.com/ci-dark-horse-merlot-643e62d1f4b585ca.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Layer Cake Pinot Noir,9.99,32.09,https://products1.imgix.drizly.com/ci-layer-cake-pinot-noir-5b10d81be02eb2d6.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Marques De Riscal Reserva Rioja,6.49,29.99,https://products0.imgix.drizly.com/ci-marques-de-riscal-reserva-rioja-ad2d9bf96fa12a62.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,E. Guigal Cotes Du Rhone Rouge,11.99,27.99,https://products2.imgix.drizly.com/ci-e-guigal-cotes-du-rhone-rouge-b6d10e6a7c4220ed.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Love Noir Pinot Noir,8.99,19.99,https://products1.imgix.drizly.com/ci-love-noir-pinot-noir-913e4813d21b97a0.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mumm Napa Brut Rose,16.99,49.99,https://products1.imgix.drizly.com/ci-mumm-napa-brut-rose-409da57e8bc25b4f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franzia Cabernet Sauvignon,None,None,https://products3.imgix.drizly.com/ci-franzia-cabernet-sauvignon-0180245a2e8b7aa9.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Jadot Pouilly Fuisse,11.99,41.99,https://products3.imgix.drizly.com/ci-jadot-pouilly-fuisse-17d28a6b69dec149.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Apothic White,7.96,35.99,https://products2.imgix.drizly.com/ci-apothic-white-ba2549f78df19516.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Vrac Vin de Pays de Mediterranee Rosé,9.99,14.99,https://products0.imgix.drizly.com/ci-vrac-vin-de-pays-de-mediterranee-rose-f4114d01abf47196.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Gazela Vinho Verde,3.97,14.09,https://products3.imgix.drizly.com/ci-gazela-vinho-verde-3ec6426502993943.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franzia Merlot,None,None,https://products0.imgix.drizly.com/ci-franzia-merlot-075ffaad24c318bf.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chateau Recougne Bordeaux Superieur,10.98,21.99,https://products2.imgix.drizly.com/ci-chateau-recougne-bordeaux-superieur-f13d515b323268d2.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chloe Prosecco,10.99,19.99,https://products2.imgix.drizly.com/ci-chloe-prosecco-375d5006f12ec6da.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Lynch Cotes Du Rhone Rouge,9.87,23.99,https://products2.imgix.drizly.com/ci-lynch-cotes-du-rhone-rouge-2013-5c944f3b494d8737.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Santa Rita 120 Sauvignon Blanc,2.99,16.09,https://products3.imgix.drizly.com/ci-santa-rita-120-sauvignon-blanc-7e0164d83396bc93.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Decoy Chardonnay,12.87,49.99,https://products1.imgix.drizly.com/ci-decoy-chardonnay-a768759a5aa0239f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Perlita Malbec Syrah,8.99,18.00,https://products2.imgix.drizly.com/ci-perlita-malbec-syrah-b0ea67ea695032df.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bota Box Nighthawk Black Cabernet Sauvignon,None,None,https://products0.imgix.drizly.com/ci-bota-box-nighthawk-black-d2fc18c9449325ca.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franzia Crisp White,None,None,https://products3.imgix.drizly.com/ci-franzia-crisp-white-8b8d5846158fa1e3.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Llama Malbec,11.49,24.99,https://products2.imgix.drizly.com/ci-llama-malbec-dbfc05cd897340c7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bota Box Shiraz,None,None,https://products2.imgix.drizly.com/ci-bota-box-shiraz-495c5e77fe476903.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,G.H. Mumm Grand Cordon Champagne,16.99,85.99,https://products3.imgix.drizly.com/ci-gh-mumm-grand-cordon-champagne-be62c8bca7bfd125.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Bubbly Brut Cuvée,5.49,16.99,https://products3.imgix.drizly.com/ci-barefoot-bubbly-brut-cuvee-49bc0e43b314a683.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chateau Souverain Cabernet Sauvignon,7.99,25.99,https://products0.imgix.drizly.com/ci-souverain-cabernet-sauvignon-5712feb1ff0bf9a5.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Flowers Sonoma Coast Pinot Noir,35.99,92.99,https://products2.imgix.drizly.com/ci-flowers-sonoma-coast-pinot-noir-e970aabb05c0375d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Vigneti Del Sole Pinot Grigio,7.99,15.15,https://products0.imgix.drizly.com/ci-vigneti-del-sole-pinot-grigio-11b76b5cf264fc0c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Montinore Estate Pinot Noir,16.95,89.99,https://products0.imgix.drizly.com/ci-montinore-estate-pinot-noir-0385bd3ad3de4373.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,14 Hands Hot to Trot Red Blend,6.49,16.99,https://products2.imgix.drizly.com/ci-14-hands-hot-to-trot-red-blend-c681e6007c49bec4.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,House Wine Cabernet Sauvignon,8.99,13.99,https://products1.imgix.drizly.com/ci-house-wine-cabernet-sauvignon-b77a09e6fb5ae65d.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Robert Mondavi Napa Cabernet Sauvignon,9.99,45.99,https://products0.imgix.drizly.com/ci-robert-modavi-napa-cabernet-sauvignon-acd577a94107cacd.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dark Horse Canned Pinot Grigio,None,None,https://products3.imgix.drizly.com/ci-dark-horse-canned-pinot-grigio-062c30aeac526b9b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Yellow Tail Pinot Noir,4.98,14.99,https://products1.imgix.drizly.com/ci-yellow-tail-pinot-noir-9cc5d9573932c4c7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rodney Strong Cabernet Sauvignon Sonoma County,13.48,39.99,https://products3.imgix.drizly.com/ci-rodney-strong-sonoma-cabernet-sauvignon-c877542fe97a2720.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Meiomi Chardonnay,4.99,35.99,https://products3.imgix.drizly.com/ci-meiomi-chardonnay-aef1322783729b5c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Wente Riva Ranch Chardonnay,12.98,31.89,https://products2.imgix.drizly.com/ci-wente-riva-ranch-chardonnay-2d233ea9c57607ed.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Duckhorn Sauvignon Blanc,18.99,50.09,https://products2.imgix.drizly.com/ci-duckhorn-sauvignon-blanc-69eb9ee835c1fb56.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Kendall Jackson Vintner's Reserve Cabernet Sauvignon,13.99,39.99,https://products2.imgix.drizly.com/ci-kendall-jackson-cabernet-sauvignon-vintners-reserve-05b5e1a5b863b3f6.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ottos Dream Sauvignon Blanc,11.99,19.35,https://products3.imgix.drizly.com/ci-ottos-dream-sauvignon-blanc-09b2463e547e0592.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Refresh Rosé Spritzer,5.99,10.99,https://products3.imgix.drizly.com/ci-barefoot-refresh-rose-spritzer-2afcbe992772ecd8.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Zonin Prosecco,8.99,31.99,https://products1.imgix.drizly.com/ci-zonin-prosecco-2cc82ae2e909c7f8.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mi Mi en Provence Grande Réserve Rosé,11.99,24.99,https://products3.imgix.drizly.com/ci-mi-mi-en-provence-grande-reserve-rose-8dcb407dc355d821.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Robert Mondavi Private Selection Pinot Noir,6.75,24.99,https://products3.imgix.drizly.com/ci-robert-mondavi-private-selection-pinot-noir-1da49bce08166e65.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Piper-Heidsieck Brut Champagne,15.99,84.99,https://products0.imgix.drizly.com/ci-piper-heidsieck-brut-champagne-f634c45ffb309181.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sutter Home Moscato,1.99,79.99,https://products0.imgix.drizly.com/ci-sutter-home-moscato-d9d23df087c5e94d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cupcake Moscato D’Asti,7.99,18.99,https://products1.imgix.drizly.com/ci-cupcake-moscato-d-asti-92fd620cf8ec0dcf.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Caymus Conundrum Red,14.99,39.99,https://products3.imgix.drizly.com/ci-caymus-conundrum-red-f433b4cffa9215ac.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Forstreiter Grooner Gruner Veltliner,9.99,21.99,https://products3.imgix.drizly.com/ci-forstreiter-grooner-gruner-veltliner-1b758f4799cbc138.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sutter Home Pinot Grigio,1.99,10.49,https://products1.imgix.drizly.com/ci-sutter-home-pinot-grigio-483f853e93ed5fe7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Woodbridge White Zinfandel,3.99,16.09,https://products2.imgix.drizly.com/ci-woodbridge-white-zinfandel-fe2db3cfc99d4336.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Wolffer Estate Rosé Table Wine,12.99,29.99,https://products3.imgix.drizly.com/ci-wolffer-estate-rose-table-wine-3505c113cf496f7a.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Novecento Malbec,6.49,11.99,https://products3.imgix.drizly.com/ci-novecento-malbec-202a0b6b7dad0b55.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Prophecy French Rosé,8.99,18.00,https://products1.imgix.drizly.com/ci-prophecy-rose-715093efbf19757b.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Honoro Vera Garnacha,6.56,17.94,https://products0.imgix.drizly.com/ci-honoro-vera-garnacha-e53621da7dbc592a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Jordan Cabernet Sauvignon,46.99,199.99,https://products3.imgix.drizly.com/ci-jordan-cabernet-sauvignon-b95af1757c1a712c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franzia Fruity Red Sangria,None,None,https://products1.imgix.drizly.com/ci-franzia-fruity-red-sangria-815e9891d18b8dec.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Villa Jolanda Prosecco,7.99,19.99,https://products1.imgix.drizly.com/ci-villa-jolanda-prosecco-5694787649f2c8fa.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Hob Nob Pinot Noir,6.99,17.07,https://products2.imgix.drizly.com/ci-hob-nob-pinot-noir-4af884e3df3f2bc4.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,The Federalist Lodi Cabernet Sauvignon,12.99,29.99,https://products1.imgix.drizly.com/ci-the-federalist-lodi-cabernet-sauvignon-90c8973877377399.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Lillet Blanc,9.99,35.99,https://products0.imgix.drizly.com/ci-lillet-blanc-4c2eac666af9ebf1.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Yellow Tail Pink Moscato,4.56,14.99,https://products0.imgix.drizly.com/ci-yellow-tail-pink-moscato-d31a80a647e9be7f.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Santa Marina Pinot Grigio,5.99,12.99,https://products0.imgix.drizly.com/ci-santa-marina-pinot-grigio-2c7408b2738937fb.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Concha y Toro Frontera Cabernet Sauvignon,4.29,13.09,https://products1.imgix.drizly.com/ci-frontera-cabernet-sauvignon-5214e776fdc5136a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Bubbly Extra Dry California Champagne,5.49,15.99,https://products3.imgix.drizly.com/ci-barefoot-bubbly-extra-dry-california-champagne-920dc5899374bf02.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Yellow Tail Sangria,4.56,15.09,https://products0.imgix.drizly.com/ci-yellow-tail-sangria-43129feee4c66214.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Louis Roederer Cristal Brut,179.99,599.99,https://products3.imgix.drizly.com/ci-louis-roederer-cristal-brut-a3d55ad9cac62b4e.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Pine Ridge Chenin Blanc Viognier,9.98,24.09,https://products0.imgix.drizly.com/ci-pine-ridge-chenin-blanc-viognier-a6533c86f1c7363a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Refresh Crisp White Spritzer,3.00,14.09,https://products1.imgix.drizly.com/ci-barefoot-refresh-crisp-white-spritzer-a9dcbae13b0d1c74.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Sangria,4.96,12.09,https://products0.imgix.drizly.com/ci-barefoot-sangria-a9b33564049c7ce8.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dark Horse Big Red Blend,5.99,15.99,https://products0.imgix.drizly.com/ci-dark-horse-big-red-blend-631412736f42ca07.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Campo Viejo Rioja,7.99,94.99,https://products1.imgix.drizly.com/ci-campo-viejo-rioja-13b735e77a1bc7d7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Toasted Head Chardonnay,6.99,23.09,https://products2.imgix.drizly.com/ci-toasted-head-chardonnay-540bc1621634bda8.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rascal Pinot Noir,8.29,21.99,https://products2.imgix.drizly.com/ci-rascal-pinot-noir-7b4472068c639361.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Roederer Estate Brut,17.97,52.99,https://products1.imgix.drizly.com/ci-roederer-estate-brut-7d6da25d83d93f33.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chateau Ste. Michelle Sauvignon Blanc,7.88,19.99,https://products0.imgix.drizly.com/ci-chateau-ste-michelle-sauvignon-blanc-fd16d43e58bd2b20.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Woodbridge By Robert Mondavi Merlot,4.78,35.99,https://products2.imgix.drizly.com/ci-woodbridge-merlot-36deea86b32b692d.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Carlo Rossi Moscato Sangria,2.99,15.99,https://products0.imgix.drizly.com/ci-carlo-rossi-moscato-sangria-3b70a8cdd3bdf871.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Decoy Merlot,16.99,48.09,https://products2.imgix.drizly.com/ci-duckhorn-decoy-merlot-21c1dcc03170d18f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Poema Sparkling Cava,6.99,19.09,https://products3.imgix.drizly.com/ci-poema-sparkling-cava-4610e63fe040c881.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cupcake Red Velvet,6.60,17.99,https://products1.imgix.drizly.com/ci-cupcake-red-velvet-05d0b7296b9c56bc.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bonterra Organic Chardonnay,2.99,26.09,https://products1.imgix.drizly.com/ci-bonterra-organic-chardonnay-64d527d687fd0679.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Gouguenheim Malbec,8.95,21.09,https://products3.imgix.drizly.com/ci-gouguenheim-malbec-0f5533a43ccd34b2.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Frontera Malbec,4.59,18.99,https://products0.imgix.drizly.com/ci-frontera-malbec-b2f92ce992226a44.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Monte Antico Supremus Toscana,4.97,24.99,https://products0.imgix.drizly.com/ci-monte-antico-toscana-c91da4973444f36e.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cupcake Cabernet Sauvignon,5.99,19.99,https://products0.imgix.drizly.com/ci-cupcake-cabernet-sauvignon-ccdfeec2cd351060.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Antigal Uno Malbec,9.99,24.99,https://products0.imgix.drizly.com/ci-antigal-uno-malbec-21a29ed32eb4972c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot White Zinfandel,1.99,12.09,https://products3.imgix.drizly.com/ci-barefoot-white-zinfandel-354e8087ae0ae64c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,7 Moons Red Blend,6.99,18.99,https://products2.imgix.drizly.com/ci-7-moons-red-blend-413625e702095052.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Lindeman's Bin 65 Chardonnay,3.98,15.09,https://products0.imgix.drizly.com/ci-lindemans-bin-65-chardonnay-086d2b1426a1dc1c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,La Petite Perriere Sauvignon Blanc,8.19,16.99,https://products1.imgix.drizly.com/ci-la-petite-perriere-sauvignon-blanc-98c5101d4ec0886a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Charles & Charles Rosé,8.99,18.99,https://products1.imgix.drizly.com/ci-charles-charles-rose-d927d923ad0ab007.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Prophecy California Pinot Noir,7.99,20.09,https://products1.imgix.drizly.com/ci-prophecy-california-pinot-noir-9b3d6e607ec787b3.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bella Sera Pinot Grigio,5.99,14.99,https://products3.imgix.drizly.com/ci-bella-sera-pinot-grigio-55e177caa83a744d.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Luc Belaire Rare Luxe,24.99,59.99,https://products3.imgix.drizly.com/ci-luc-belaire-rare-luxe-c211206f4650c552.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Vendange Chardonnay,3.00,9.99,https://products3.imgix.drizly.com/ci-vendange-chardonnay-a8d4a59c89ec5073.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bogle Vineyards Phantom Red Blend,14.99,40.09,https://products3.imgix.drizly.com/ci-bogle-vineyards-phantom-8a8e3a31a16ec7fc.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,House Wine Sauvignon Blanc,None,None,https://products3.imgix.drizly.com/ci-house-wine-sauvignon-blanc-box-ee9dd7e9b89ff0de.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chateau Souverain Sauvignon Blanc,6.98,25.99,https://products1.imgix.drizly.com/ci-souverain-sauvignon-blanc-fc3dbab46d5f9762.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,The Dreaming Tree Pinot Noir,10.99,22.49,https://products1.imgix.drizly.com/ci-the-dreaming-tree-pinot-noir-b80f7e74b645864a.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Trivento Malbec,6.99,17.99,https://products1.imgix.drizly.com/ci-trivento-malbec-a062993fd92e7ee5.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Underwood Cellars Rose Bubbles,None,None,https://products1.imgix.drizly.com/ci-underwood-cellars-rose-bubbles-292247ce4afcbf30.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Taittinger Brut La Francaise,34.99,114.99,https://products0.imgix.drizly.com/ci-taittinger-brut-la-francaise-808bc26848c0b85a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Noble Vines 667 Pinot Noir,8.99,28.99,https://products1.imgix.drizly.com/ci-noble-vines-667-pinot-noir-7e4c29d037e4296c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Kim Crawford Rosé,9.99,29.99,https://products0.imgix.drizly.com/ci-kim-crawford-pansy-rose-bbab9c8d742de273.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Gabbiano Chianti,5.99,17.09,https://products1.imgix.drizly.com/ci-gabbiano-chianti-cf5785770a47d7ed.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Refresh Summer Red Spritzer,4.99,12.37,https://products1.imgix.drizly.com/ci-barefoot-refresh-summer-red-spritzer-09d1d860812a3096.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Andre Spumante Champagne,4.98,12.08,https://products0.imgix.drizly.com/ci-andre-spumante-champagne-da76e50e2d4caca8.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Andre Peach Moscato,4.98,12.08,https://products3.imgix.drizly.com/ci-andre-peach-moscato-champagne-90f6b0397ceb9a30.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Freixenet Cordon Negro Extra Dry,7.98,20.07,https://products2.imgix.drizly.com/ci-freixenet-cordon-negro-extra-dry-0596d8d4cac542f7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Josh Cellars North Coast Family Reserve Cabernet Sauvignon,12.99,42.99,https://products1.imgix.drizly.com/ci-josh-cellars-north-coast-family-reserve-cabernet-sauvignon-b312cbccad8de470.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rosé All Day,9.99,18.36,https://products1.imgix.drizly.com/ci-rose-all-day-61f4ffa7729f030f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cupcake Pinot Noir,6.99,19.99,https://products0.imgix.drizly.com/ci-cupcake-pinot-noir-7ba63f48b570c5f0.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Santa Rita 120 Cabernet Sauvignon,2.99,16.09,https://products3.imgix.drizly.com/ci-santa-rita-120-cabernet-sauvignon-8e7c5a2c8dcace1b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Martin Codax Albarino,10.99,24.95,https://products2.imgix.drizly.com/ci-martin-codax-albarino-177dceb1309bd754.tif?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Copper Moon Cabernet Sauvignon,10.59,12.09,https://products3.imgix.drizly.com/ci-copper-moon-cabernet-sauvignon-ddb0638403eeb405.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,The Dreaming Tree Crush,10.99,22.49,https://products1.imgix.drizly.com/ci-the-dreaming-tree-crush-a7d21fe7f923ebce.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Balland Sancerre,19.99,29.99,https://products0.imgix.drizly.com/ci-balland-sancerre-a0f73126ea528b6f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Perrin Réserve Cotes du Rhone Rouge,9.29,19.99,https://products3.imgix.drizly.com/ci-perrin-reserve-cotes-du-rhone-rouge-24af8e92f6eab185.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Orin Swift Abstract,19.99,82.28,https://products3.imgix.drizly.com/ci-orin-swift-abstract-efacc9f72600c57c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Prophecy Pinot Grigio,8.98,24.99,https://products3.imgix.drizly.com/ci-prophecy-pinot-grigio-8671ca4bdcf49160.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Silver Oak Alexander Valley Cabernet Sauvignon,29.99,230.05,https://products2.imgix.drizly.com/ci-silver-oak-alexander-valley-cabernet-sauvignon-2012-720cd9204bc846e3.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Aix Provence Rosé,14.99,23.99,https://products3.imgix.drizly.com/ci-aix-provence-rose-09b44d52bcbc2113.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Charles Smith Eve Chardonnay,7.99,27.09,https://products2.imgix.drizly.com/ci-charles-smith-eve-chardonnay-b639e16651f4b26b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sutter Home Cabernet Sauvignon,4.47,24.95,https://products2.imgix.drizly.com/ci-sutter-home-cabernet-sauvignon-ab87fcd2cdb93a75.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bonterra Organic Sauvignon Blanc,9.98,26.09,https://products3.imgix.drizly.com/ci-bonterra-organic-sauvignon-blanc-706be1253be70d35.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Justin Sauvignon Blanc,10.98,27.99,https://products0.imgix.drizly.com/ci-justin-sauvignon-blanc-6e2f55f0aeddb94f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ponga Sauvignon Blanc,9.99,19.99,https://products2.imgix.drizly.com/ci-ponga-sauvignon-blanc-29f0537a81e304d2.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Black Box Red Blend,None,None,https://products1.imgix.drizly.com/ci-black-box-red-elegance-ec256a3c40dd2f23.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Meiomi Rosé,12.99,41.99,https://products2.imgix.drizly.com/ci-meiomi-rose-ba9c8e04cdbeb346.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Zaccagnini Pinot Grigio Colline Pescaresi,11.98,24.99,https://products0.imgix.drizly.com/ci-zaccagnini-pinot-grigio-colline-pescaresi-37a119dfba4bc5a2.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
